result_id,test_id,test_cas,molecularweight,conc1_mean,conc1_unit,conc1_remove,conc1_unit_type,conc1_mean2,conc1_unit2,conc1_mean3,conc1_unit3,conc1_mean4,conc1_unit4,conc1_mean2_manual,conc1_unit2_manual,conc1_mean4_manual,conc1_unit4_manual,chck_mean2,chck_mean2_fuzzy,chck_unit2,chck_mean4,chck_unit4
1197004,14353,23135220,219.26,0.01,qt/gal,FALSE,volume/volume,0.0025,l/l,0.0025,l/l,0.0025,l/l,0.0025,l/l,0.0025,l/l,TRUE,TRUE,TRUE,TRUE,TRUE
1197143,14668,74839,94.94,0,lb/ft3,FALSE,mass/volume,0,g/m3,0,g/m3,0,g/m3,0,g/m3,0,g/m3,TRUE,TRUE,TRUE,TRUE,TRUE
1198001,15741,107073,80.51,0.1,cm3/l,FALSE,volume/volume,1e-07,m3/l,1e-07,m3/l,1e-07,m3/l,1e-07,m3/l,1e-07,m3/l,TRUE,TRUE,TRUE,TRUE,TRUE
1198263,16021,8008206,,1,gal/0.5 rod2,FALSE,volume/area,0.299326038848847,l/m2,0.299326038848847,l/m2,0.299326038848847,l/m2,0.299326038848847,l/m2,0.299326038848847,l/m2,TRUE,TRUE,TRUE,TRUE,TRUE
1198305,546496,94826,249.09,50,mg/g in solvent,FALSE,mass/mass,0.05,g/g,0.05,g/g,0.05,g/g,0.05,g/g,0.05,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
1199134,17473,4602840,222.37,5,ml,FALSE,volume,0.005,l,0.005,l,0.005,l,0.005,l,0.005,l,TRUE,TRUE,TRUE,TRUE,TRUE
1203612,563555,94757,221.03,0.1,mg/ml/g wt,FALSE,mass/volume/mass,0.1,g/l/g,0.1,g/l/g,0.1,g/l/g,0.1,g/l/g,0.1,g/l/g,TRUE,TRUE,TRUE,TRUE,TRUE
1204031,23598,314421,247.09,0.3,mol/ha,FALSE,mol/area,3e-05,mol/m2,3e-05,mol/m2,3e-05,mol/m2,3e-05,mol/m2,3e-05,mol/m2,TRUE,TRUE,TRUE,TRUE,TRUE
1204847,25284,52904,121.16,0.5,mg/3 ml,FALSE,mass/volume,0.166666666666667,g/l,0.166666666666667,g/l,0.166666666666667,g/l,0.166666666666667,g/l,0.166666666666667,g/l,FALSE,TRUE,TRUE,FALSE,TRUE
1205448,26141,50000,30.026,1,gal/cwt,FALSE,volume/mass,8.34526407407407e-05,l/g,8.34526407407407e-05,l/g,8.34526407407407e-05,l/g,8.34526407407407e-05,l/g,8.34526407407407e-05,l/g,TRUE,TRUE,TRUE,TRUE,TRUE
1205451,26144,9002646,,0,cm3/cm3,FALSE,volume/volume,0,m3/m3,0,m3/m3,0,m3/m3,0,m3/m3,0,m3/m3,TRUE,TRUE,TRUE,TRUE,TRUE
1205779,26519,123886,295.13,1,lb/40 gal,FALSE,mass/volume,2.99565823933093,g/l,2.99565823933093,g/l,2.99565823933093,g/l,2.99565823933093,g/l,2.99565823933093,g/l,TRUE,TRUE,TRUE,TRUE,TRUE
1205804,26544,60571,380.90752,2,oz/bu,FALSE,mass/volume,1.55900582286096,g/l,1.55900582286096,g/l,1.55900582286096,g/l,1.6089798,g/l,1.6089798,g/l,FALSE,TRUE,TRUE,FALSE,TRUE
1206421,27252,70188,307.32,5,mg/cm3,FALSE,mass/volume,5000,g/m3,5000,g/m3,5000,g/m3,5000,g/m3,5000,g/m3,TRUE,TRUE,TRUE,TRUE,TRUE
1206964,28294,128041,143.21,20,ppm/ml,FALSE,fraction/volume,2e+07,ppb/l,2e+07,ppb/l,2e+07,ppb/l,2e+07,ppb/l,2e+07,ppb/l,TRUE,TRUE,TRUE,TRUE,TRUE
1207184,28549,111444,143.01,72,cm3/yd,FALSE,volume/length,7.87401574803151e-05,m3/m,7.87401574803151e-05,m3/m,7.87401574803151e-05,m3/m,7.87401574803151e-05,m3/m,7.87401574803151e-05,m3/m,FALSE,TRUE,TRUE,FALSE,TRUE
1208032,29515,117180,260.89,1.37,g/cm2,FALSE,mass/area,13700,g/m2,13700,g/m2,13700,g/m2,13700,g/m2,13700,g/m2,TRUE,TRUE,TRUE,TRUE,TRUE
1208872,30655,123331,112.09,25,cc,TRUE,noscience,25,cocoon,25,cocoon,25,cocoon,25,cocoon,25,cocoon,TRUE,TRUE,TRUE,TRUE,TRUE
1209090,583685,50293,354.5,0.1,AI % w/v,FALSE,fraction/volume,0.1,AI % w/v,0.1,AI % w/v,0.1,AI % w/v,,,,,,TRUE,,,
1209960,31813,77065,346.3744,167,ppb/ml,FALSE,fraction/volume,167000,ppb/l,167000,ppb/l,167000,ppb/l,167000,ppb/l,167000,ppb/l,TRUE,TRUE,TRUE,TRUE,TRUE
1211259,33520,1918021,241.5,945,ug/lf,TRUE,mass/noscience,0.000945,g/leaf,0.000945,g/leaf,0.000945,g/leaf,945,ug/leaf,945,ug/leaf,FALSE,TRUE,FALSE,FALSE,FALSE
1211451,33821,14674852,,0.1,mm,FALSE,length,1e-04,m,1e-04,m,1e-04,m,1e-04,m,1e-04,m,TRUE,TRUE,TRUE,TRUE,TRUE
1213928,37367,74851,28.05,10,ul/L/24h,FALSE,volume/volume/time,4.16666666666667e-07,l/l/h,1.04e-05,l/l,1.04e-05,l/l,4.16666666666667e-07,l/l/h,10,ul/l/d,TRUE,TRUE,TRUE,FALSE,FALSE
1214126,37607,77065,346.3744,1,mg/sd,TRUE,mass/noscience,0.001,g/seed,0.001,g/seed,0.001,g/seed,1e-04,g/sd,1e-04,g/sd,FALSE,TRUE,FALSE,FALSE,FALSE
1215434,583941,709988,218.08,750,ppmw,FALSE,fraction,750000,ppb,750000,ppb,750000,ppb,750000,ppb,750000,ppb,TRUE,TRUE,TRUE,TRUE,TRUE
1216248,39936,93765,255.5,0.1,g/yd2,FALSE,mass/area,0.119599056124249,g/m2,0.119599056124249,g/m2,0.119599056124249,g/m2,0.119599,g/m2,0.119599,g/m2,FALSE,TRUE,TRUE,FALSE,TRUE
1216332,40047,107062,98.96,0.5,pt,FALSE,volume,0.2365882365,l,0.2365882365,l,0.2365882365,l,0.2365882365,l,0.2365882365,l,TRUE,TRUE,TRUE,TRUE,TRUE
1216454,40242,525791,215.21,15,mumol/0.5 ul,FALSE,mol/volume,0.03,mol/l,0.03,mol/l,6.4563,g/l,0.03,mol/l,6.4563,g/l,TRUE,TRUE,TRUE,FALSE,FALSE
1219968,44305,64902723,357.77,0.0001,M/dm3,FALSE,mol/volume/volume,0.1,mol/l/m3,0.1,mol/l/m3,0.1,mol/l/m3,0.1,mol/l/m3,0.1,mol/l/m3,TRUE,TRUE,TRUE,TRUE,TRUE
1219972,44327,74851,28.05,25,ppm for 36hr,FALSE,fraction,9e+05,ppb,9e+05,ppb,9e+05,ppb,694.4444,ppb/h,694.4444,ppb/h,FALSE,TRUE,FALSE,FALSE,FALSE
1219977,44332,64902723,357.77,10,ug/org,TRUE,mass/noscience,1e-05,g/organism,1e-05,g/organism,1e-05,g/organism,1e-05,g/organism,1e-05,g/organism,TRUE,TRUE,TRUE,TRUE,TRUE
1220296,44728,127208,164.95,1,g/100ml,FALSE,mass/volume,10,g/l,10,g/l,10,g/l,10,g/l,10,g/l,TRUE,TRUE,TRUE,TRUE,TRUE
1223417,47210,7439896,55.84,0.008,mol/g soil,FALSE,mol/mass,0.008,mol/g,0.008,mol/g,0.44672,g/g,0.008,mol/g,0.44672,g/g,TRUE,TRUE,TRUE,FALSE,FALSE
1224770,51955,7429905,26.981538,0.01,mmol/L soil,FALSE,mol/volume,1e-05,mol/l,1e-05,mol/l,0.00026981538,g/l,1e-05,mol/l,0.00026981538,g/l,TRUE,TRUE,TRUE,FALSE,FALSE
1233334,429477,7786814,154.76,2.7,g/kg fd,FALSE,mass/mass,0.0027,g/g,0.0027,g/g,0.0027,g/g,0.0027,g/g,0.0027,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
1233628,52086,7646799,129.84,1,mg/10 ml,FALSE,mass/volume,0.1,g/l,0.1,g/l,0.1,g/l,0.1,g/l,0.1,g/l,TRUE,TRUE,TRUE,TRUE,TRUE
1234058,567140,7758987,159.61,0.1,mg/kg wt/d,FALSE,mass/mass/time,4.16666666666667e-09,g/g/h,2e-06,g/g,2e-06,g/g,4.16666666666667e-09,g/g/h,4.16666666666667e-09,g/g/h,TRUE,TRUE,TRUE,TRUE,TRUE
1234430,567407,298000,263.21,1.68,nmol/cm2,FALSE,mol/area,1.68e-05,mol/m2,1.68e-05,mol/m2,1.68e-05,mol/m2,1.68e-05,mol/m2,1.68e-05,mol/m2,TRUE,TRUE,TRUE,TRUE,TRUE
1234636,57568,1912249,215.68,1.27,ng/mg,FALSE,mass/mass,1.27e-06,g/g,1.27e-06,g/g,1.27e-06,g/g,1.27e-06,g/g,1.27e-06,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
1234934,577417,83121180,381.1,0.377,AI mg/cm2,FALSE,mass/area,3.77,g/m2,3.77,g/m2,3.77,g/m2,3.77,g/m2,3.77,g/m2,TRUE,TRUE,TRUE,TRUE,TRUE
1235198,462787,7439921,207,120,nM/g,FALSE,mol/volume/mass,1.2e-07,mol/l/g,1.2e-07,mol/l/g,1.2e-07,mol/l/g,1.2e-07,mol/l/g,,,TRUE,TRUE,TRUE,,
1236029,550826,39515418,349.4,0.064,AI g/m3,FALSE,mass/volume,0.064,g/m3,0.064,g/m3,0.064,g/m3,0.064,g/m3,0.064,g/m3,TRUE,TRUE,TRUE,TRUE,TRUE
1237861,571474,81072,183.19,200,umol/g,FALSE,mol/mass,2e-04,mol/g,2e-04,mol/g,0.036638,g/g,2e-04,mol/g,0.036638,g/g,TRUE,TRUE,TRUE,FALSE,FALSE
1238932,554848,71751412,,19.57,Ci/mmol,FALSE,radioactivity/mol,7.2409e+14,Bq/mol,7.2409e+14,Bq/mol,7.2409e+14,Bq/mol,7.2409e+14,Bq/mol,7.2409e+14,Bq/mol,TRUE,TRUE,TRUE,TRUE,TRUE
1239532,555620,17804352,290.32,5.25,AI g/6 L,FALSE,mass/volume,0.875000000000002,g/l,0.875000000000002,g/l,0.875000000000002,g/l,0.875000000000002,g/l,0.875000000000002,g/l,FALSE,TRUE,TRUE,FALSE,TRUE
1239854,450373,18181801,428.1,2,cm2,FALSE,area,2e-04,m2,2e-04,m2,2e-04,m2,2e-04,m2,2e-04,m2,TRUE,TRUE,TRUE,TRUE,TRUE
1240558,533581,67641,58.08,20,ul,FALSE,volume,2e-05,l,2e-05,l,2e-05,l,2e-05,l,2e-05,l,TRUE,TRUE,TRUE,TRUE,TRUE
1241368,578913,57556,76.09,1,ul/g bdwt,FALSE,volume/mass,1e-06,l/g,1e-06,l/g,1e-06,l/g,1e-06,l/g,1e-06,l/g,TRUE,TRUE,TRUE,TRUE,TRUE
1242359,538000,61825,84.08,20,mg/10g,FALSE,mass/mass,0.002,g/g,0.002,g/g,0.002,g/g,0.002,g/g,0.002,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
1242360,538001,7727379,28.014,300,ml/mi,FALSE,volume/time,17.999964000072,l/h,89.99982000036,l,89.99982000036,l,17.999964000072,l/h,,,TRUE,TRUE,TRUE,,
1243049,544111,20859738,57.9553,6,g/ton,FALSE,mass/mass,6e-06,g/g,6e-06,g/g,6e-06,g/g,6e-06,g/g,6e-06,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2000350,2000226,608935,250.3,20,mg/org,TRUE,mass/noscience,0.02,g/organism,0.02,g/organism,0.02,g/organism,0.02,g/organism,0.02,g/organism,TRUE,TRUE,TRUE,TRUE,TRUE
2000842,2000481,608935,250.3,0.1,mmol/kg bdwt/d,FALSE,mol/mass/time,4.16666666666667e-09,mol/g/h,5.60000000000001e-06,mol/g,0.00140168,g/g,4.16666666666667e-09,mol/g/h,4.16666666666667e-09,mol/g/h,TRUE,TRUE,TRUE,TRUE,TRUE
2001742,2001022,82688,295.3,0.03,AI g/500g soil,FALSE,mass/mass,6e-05,g/g,6e-05,g/g,6e-05,g/g,6e-05,g/g,6e-05,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2002843,2001538,16672870,144.49,10,AI ul/ml,FALSE,volume/volume,0.01,l/l,0.01,l/l,0.01,l/l,0.01,l/l,0.01,l/l,TRUE,TRUE,TRUE,TRUE,TRUE
2003962,2002148,50237,362.5,3,% of bdwt,FALSE,fraction,3e+07,ppb,3e+07,ppb,3e+07,ppb,3e+07,ppb,3e+07,ppb,TRUE,TRUE,TRUE,TRUE,TRUE
2009471,2005389,52645531,391.2871,18,ml/3.79 L,FALSE,volume/volume,0.00474934036939313,l/l,0.00474934036939313,l/l,0.00474934036939313,l/l,0.004749340369393,l/l,0.004749340369393,l/l,FALSE,TRUE,TRUE,FALSE,TRUE
2012160,2006858,50282,272.4,10,ug/10 L,FALSE,mass/volume,1e-06,g/l,1e-06,g/l,1e-06,g/l,1e-06,g/l,1e-06,g/l,TRUE,TRUE,TRUE,TRUE,TRUE
2019499,2010968,91465086,,0.0003514,AI ug/mg 100 ml solv,FALSE,mass/mass,3.514e-09,g/g,3.514e-09,g/g,3.514e-09,g/g,3.514e-09,g/g,3.514e-09,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2021141,2012260,91465086,,5,ml/kg,FALSE,volume/mass,5e-06,l/g,5e-06,l/g,5e-06,l/g,5e-06,l/g,5e-06,l/g,TRUE,TRUE,TRUE,TRUE,TRUE
2023345,2014107,1689992,403.11,0.042,uCi/org,TRUE,radioactivity/noscience,1554,Bq/organism,1554,Bq/organism,1554,Bq/organism,1554,Bq/organism,1554,Bq/organism,TRUE,TRUE,TRUE,TRUE,TRUE
2027394,2016519,16676292,377.9,1,ug/g org,FALSE,mass/mass,1e-06,g/g,1e-06,g/g,1e-06,g/g,1e-06,g/g,1e-06,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2030177,2018302,1897456,265.9,0.1,AI % fd,FALSE,fraction,1e+06,ppb,1e+06,ppb,1e+06,ppb,1e+06,ppb,1e+06,ppb,TRUE,TRUE,TRUE,TRUE,TRUE
2030984,2018787,1464422,196.10638,73.39,ug/g eu,FALSE,mass/mass,7.339e-05,g/g,7.339e-05,g/g,7.339e-05,g/g,7.339e-05,g/g,7.339e-05,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2031080,2018799,7718549,129.6,35.7,mg/kg media,FALSE,mass/mass,3.57e-05,g/g,3.57e-05,g/g,3.57e-05,g/g,3.57e-05,g/g,3.57e-05,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2031159,2018817,7440439,112.411,248.3,umol/mol C,FALSE,mol/mol,0.0002483,mol/mol,0.0002483,mol/mol,0.0002483,mol/mol,0.0002483,mol/mol,0.0002483,mol/mol,TRUE,TRUE,TRUE,TRUE,TRUE
2034573,2020329,7704349,32.066,10,g/kg dry fd,FALSE,mass/mass,0.01,g/g,0.01,g/g,0.01,g/g,0.01,g/g,0.01,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2037169,2022270,82657043,422.86749,2.4,fl oz/10 gal,FALSE,volume/volume,0.00187500002773806,l/l,0.00187500002773806,l/l,0.00187500002773806,l/l,1.8014256,l/l,1.8014256,l/l,FALSE,TRUE,TRUE,FALSE,TRUE
2037536,2022548,82657043,422.86749,24,oz,FALSE,mass,680.388555,g,680.388555,g,680.388555,g,680.388,g,680.388,g,FALSE,TRUE,TRUE,FALSE,TRUE
2037599,2022604,82657043,422.86749,112,AI mg/ha,FALSE,mass/area,1.12e-05,g/m2,1.12e-05,g/m2,1.12e-05,g/m2,1.12e-05,g/m2,1.12e-05,g/m2,TRUE,TRUE,TRUE,TRUE,TRUE
2037661,2022642,7704349,32.066,1.0,g/L soil,FALSE,mass/volume,1,g/l,1,g/l,1,g/l,1,g/l,1,g/l,TRUE,TRUE,TRUE,TRUE,TRUE
2037717,2022681,82657043,422.86749,7.9,ml/8.5 L,FALSE,volume/volume,0.000929411764705879,l/l,0.000929411764705879,l/l,0.000929411764705879,l/l,0.000929411764706,l/l,0.000929411764706,l/l,FALSE,TRUE,TRUE,FALSE,TRUE
2038160,2023001,82657043,422.86749,2,AI ml/org,TRUE,volume/noscience,0.002,l/organism,0.002,l/organism,0.002,l/organism,0.002,l/organism,0.002,l/organism,TRUE,TRUE,TRUE,TRUE,TRUE
2038197,2023025,138261413,255.66,12,AI oz/cwt sd,FALSE,mass/mass,0.00749987384259259,g/g,0.00749987384259259,g/g,0.00749987384259259,g/g,0.006696732,g/g,0.006696732,g/g,FALSE,TRUE,TRUE,FALSE,TRUE
2038219,2023034,82657043,422.86749,1,L/1041 L/ha,FALSE,volume/volume/area,9.60614793467819e-08,l/l/m2,9.60614793467819e-08,l/l/m2,9.60614793467819e-08,l/l/m2,9.60614793467819e-08,l/l/m2,9.60614793467819e-08,l/l/m2,TRUE,TRUE,TRUE,TRUE,TRUE
2038384,2023206,82657043,422.86749,0.86,ng/mg bdwt,FALSE,mass/mass,8.6e-07,g/g,8.6e-07,g/g,8.6e-07,g/g,8.6e-07,g/g,8.6e-07,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2038532,2023308,82657043,422.86749,0.302,AI kg/378 L,FALSE,mass/volume,0.7989417989418,g/l,0.7989417989418,g/l,0.7989417989418,g/l,0.7989417989418,g/l,0.7989417989418,g/l,FALSE,TRUE,TRUE,FALSE,TRUE
2039271,2023805,57636,296.4,1,AI ug/kg bdwt/d,FALSE,mass/mass/time,4.16666666666667e-11,g/g/h,5e-09,g/g,5e-09,g/g,4.16666666666667e-11,g/g/h,4.16666666666667e-11,g/g/h,TRUE,TRUE,TRUE,TRUE,TRUE
2045005,2028245,51489,776.87006,0.5,ug/50 g bdwt,FALSE,mass/mass,1e-08,g/g,1e-08,g/g,1e-08,g/g,1e-08,g/g,1e-08,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2045043,2028284,52918635,505.2,48,pg/L,FALSE,mass/volume,4.8e-11,g/l,4.8e-11,g/l,4.8e-11,g/l,4.8e-11,g/l,4.8e-11,g/l,TRUE,TRUE,TRUE,TRUE,TRUE
2045576,2028726,52918635,505.2,0.1281,ng/ul,FALSE,mass/volume,0.0001281,g/l,0.0001281,g/l,0.0001281,g/l,0.0001281,g/l,0.0001281,g/l,TRUE,TRUE,TRUE,TRUE,TRUE
2046144,2026597,525666,259.34,0.000000005,mol/g bdwt,FALSE,mol/mass,5e-09,mol/g,5e-09,mol/g,1.2967e-06,g/g,5e-09,mol/g,1.2967e-06,g/g,TRUE,TRUE,TRUE,FALSE,FALSE
2046840,2029697,52918635,505.2,0.05,AI L/feddan,FALSE,volume/area,1.19047619047619e-05,l/m2,1.19047619047619e-05,l/m2,1.19047619047619e-05,l/m2,1.190476e-05,l/m2,1.190476e-05,l/m2,FALSE,TRUE,TRUE,FALSE,TRUE
2047036,2029858,52918635,505.2,0.00090,AI,FALSE,"",9e-04,"",9e-04,"",9e-04,"",9e-04,ai,9e-04,ai,TRUE,TRUE,FALSE,TRUE,FALSE
2047637,2030197,52918635,505.2,3,kg/ton tubers,FALSE,mass/mass,0.003,g/g,0.003,g/g,0.003,g/g,0.003,g/g,0.003,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2048212,2030524,52918635,505.2,260,mg/ha,FALSE,mass/area,2.6e-05,g/m2,2.6e-05,g/m2,2.6e-05,g/m2,2.6e-05,g/m2,2.6e-05,g/m2,TRUE,TRUE,TRUE,TRUE,TRUE
2048598,2030777,333415,304.35,2.0,AI lb/11 gal/acre,FALSE,mass/volume/area,0.00538356537923286,g/l/m2,0.00538356537923286,g/l/m2,0.00538356537923286,g/l/m2,0.005383565379233,g/l/m2,0.005383565379233,g/l/m2,FALSE,TRUE,TRUE,FALSE,TRUE
2049880,2031550,39515418,349.4,473.6,ml/100 gal,FALSE,volume/volume,0.00125111883996819,l/l,0.00125111883996819,l/l,0.00125111883996819,l/l,0.001251118839968,l/l,0.001251118839968,l/l,FALSE,TRUE,TRUE,FALSE,TRUE
2050023,2031634,10380286,351.8,1,g/lb seed,FALSE,mass/mass,0.00220462442018378,g/g,0.00220462442018378,g/g,0.00220462442018378,g/g,0.002204622621849,g/g,0.002204622621849,g/g,FALSE,TRUE,TRUE,FALSE,TRUE
2050525,2031910,10380286,351.8,600,g/dn(Std),FALSE,mass,600,g,600,g,600,g,0.6,g/m2,0.6,g/m2,FALSE,TRUE,FALSE,FALSE,FALSE
2050663,2032007,298044,274.4,0.4,AI oz/in dbh,FALSE,mass/length,446.449183070868,g/m,446.449183070868,g/m,446.449183070868,g/m,446.448,g/m,446.448,g/m,FALSE,TRUE,TRUE,FALSE,TRUE
2051248,2032204,298464,236.27,128.6,mg/g fd,FALSE,mass/mass,0.1286,g/g,0.1286,g/g,0.1286,g/g,1.268e-07,g/g,1.268e-07,g/g,FALSE,TRUE,TRUE,FALSE,TRUE
2054170,2033612,133062,300.6,1.5,lb/100 lb sd,FALSE,mass/mass,0.015,g/g,0.015,g/g,0.015,g/g,0.015,g/g,0.015,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2054706,2033824,1336363,,50.8,ng/g wet wt,FALSE,mass/mass,5.08e-08,g/g,5.08e-08,g/g,5.08e-08,g/g,5.08e-08,g/g,5.08e-08,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2056459,2034708,7487947,271.5,7.11,ug/100ml,FALSE,mass/volume,7.11e-05,g/l,7.11e-05,g/l,7.11e-05,g/l,7.11e-05,g/l,7.11e-05,g/l,TRUE,TRUE,TRUE,TRUE,TRUE
2056621,2034765,13071799,288.4,0.6,AI oz/1000 ft,FALSE,mass/length,0.0558061478838583,g/m,0.0558061478838583,g/m,0.0558061478838583,g/m,0.0558061479,g/m,0.0558061479,g/m,FALSE,TRUE,TRUE,FALSE,TRUE
2057766,2035166,56724,362.8,28,g/45.4 kg bdwt/d,FALSE,mass/mass/time,2.5697503671072e-05,g/g/h,,g/g,,g/g,2.5697503671072e-05,g/g/h,2.5697503671072e-05,g/g/h,FALSE,TRUE,TRUE,FALSE,TRUE
2057934,2035313,210880925,249.678,0.45,AI mg/sd,TRUE,mass/noscience,0.00045,g/seed,0.00045,g/seed,0.00045,g/seed,0.00045,g/seed,0.00045,g/seed,TRUE,TRUE,TRUE,TRUE,TRUE
2057942,2035318,13071799,288.4,68.0,AI g/304.8 m,FALSE,mass/length,0.223097112860892,g/m,0.223097112860892,g/m,0.223097112860892,g/m,0.2230971128609,g/m,0.2230971128609,g/m,FALSE,TRUE,TRUE,FALSE,TRUE
2058550,2035596,13071799,288.4,227,g/30.5 m,FALSE,mass/length,7.44262295081966,g/m,7.44262295081966,g/m,7.44262295081966,g/m,7.4426229508197,g/m,7.4426229508197,g/m,FALSE,TRUE,TRUE,FALSE,TRUE
2059528,2036170,39515418,349.4,102.2,AI g/100 gal,FALSE,mass/volume,0.269983837510027,g/l,0.269983837510027,g/l,0.269983837510027,g/l,0.2699838862,g/l,0.2699838862,g/l,FALSE,TRUE,TRUE,FALSE,TRUE
2060258,2036402,2282340,221.29,4.800,ppm solvent,FALSE,fraction,4800,ppb,4800,ppb,4800,ppb,4800,ppb,4800,ppb,TRUE,TRUE,TRUE,TRUE,TRUE
2060384,2036445,135285904,438.185,0.09,ug/cm2,FALSE,mass/area,9e-04,g/m2,9e-04,g/m2,9e-04,g/m2,9e-04,g/m2,9e-04,g/m2,TRUE,TRUE,TRUE,TRUE,TRUE
2060823,2036690,29953502,,20,ng/0.5 ml,FALSE,mass/volume,4e-05,g/l,4e-05,g/l,4e-05,g/l,4e-05,g/l,4e-05,g/l,TRUE,TRUE,TRUE,TRUE,TRUE
2064536,2038301,39515418,349.4,140.48,ml/189.25 L,FALSE,volume/volume,0.000742298546895641,l/l,0.000742298546895641,l/l,0.000742298546895641,l/l,0.000742298546896,l/l,0.000742298546896,l/l,FALSE,TRUE,TRUE,FALSE,TRUE
2065008,2038691,120068373,437.1,0.0325,AI lb/cwt sd,FALSE,mass/mass,0.000324994268077602,g/g,0.000324994268077602,g/g,0.000324994268077602,g/g,0.000324994268078,g/g,0.000324994268078,g/g,FALSE,TRUE,TRUE,FALSE,TRUE
2065319,2038729,120068373,437.1,25,ml/100 lb sd,FALSE,volume/mass,5.51156105045945e-07,l/g,5.51156105045945e-07,l/g,5.51156105045945e-07,l/g,5.51156105045945e-07,l/g,5.51156105045945e-07,l/g,TRUE,TRUE,TRUE,TRUE,TRUE
2065630,2039211,111988499,252.72,0.1,dm3/ha,FALSE,volume/area,1e-08,m3/m2,1e-08,m3/m2,1e-08,m3/m2,1e-08,m3/m2,1e-08,m3/m2,TRUE,TRUE,TRUE,TRUE,TRUE
2066061,2039525,120068373,437.1,0.023,AI g/kg food,FALSE,mass/mass,2.3e-05,g/g,2.3e-05,g/g,2.3e-05,g/g,2.3e-05,g/g,2.3e-05,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2071403,2043476,98967409,325.3,0.56,ng/g soil,FALSE,mass/mass,5.6e-10,g/g,5.6e-10,g/g,5.6e-10,g/g,5.6e-10,g/g,5.6e-10,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
2071670,2043654,60515,229.3,3,AI cm3/eu,TRUE,volume/noscience,3e-06,m3/eu,3e-06,m3/eu,3e-06,m3/eu,3e-06,m3/eu,3e-06,m3/eu,TRUE,TRUE,TRUE,TRUE,TRUE
2074585,2045346,15307865,296.1,10,ng/L,FALSE,mass/volume,1e-08,g/l,1e-08,g/l,1e-08,g/l,1e-08,g/l,1e-08,g/l,TRUE,TRUE,TRUE,TRUE,TRUE
2076171,2046252,76039,163.38,0.1,mg/cm2,FALSE,mass/area,1,g/m2,1,g/m2,1,g/m2,1,g/m2,1,g/m2,TRUE,TRUE,TRUE,TRUE,TRUE
2083073,2050130,10099748,331,0.000010,g/cc,TRUE,mass/noscience,1e-05,g/cocoon,1e-05,g/cocoon,1e-05,g/cocoon,1e-05,g/cocoon,1e-05,g/cocoon,TRUE,TRUE,TRUE,TRUE,TRUE
2083914,2050601,25954136,,8,AI lb/eu,TRUE,mass/noscience,3628.736,g/eu,3628.736,g/eu,3628.736,g/eu,3628.736,g/eu,3628.736,g/eu,TRUE,TRUE,TRUE,TRUE,TRUE
2084577,2050809,38641940,228.18,1920,ae g/200 L,FALSE,mass/volume,9.6,g/l,9.6,g/l,9.6,g/l,9.6,g/l,9.6,g/l,TRUE,TRUE,TRUE,TRUE,TRUE
2084823,2050905,2921882,350.6,454,g/379 L,FALSE,mass/volume,1.19788918205805,g/l,1.19788918205805,g/l,1.19788918205805,g/l,1.19788918205805,g/l,1.19788918205805,g/l,FALSE,TRUE,TRUE,FALSE,TRUE
2085615,2051350,1076466,223.05,0.005,AI mol/eu,TRUE,mol/noscience,0.005,mol/eu,0.005,mol/eu,0.005,mol/eu,0.005,mol/eu,0.005,mol/eu,TRUE,TRUE,TRUE,TRUE,TRUE
2086257,2051637,2921882,350.6,83,g/100 m,FALSE,mass/length,0.83,g/m,0.83,g/m,0.83,g/m,0.83,g/m,0.83,g/m,TRUE,TRUE,TRUE,TRUE,TRUE
2086340,2051684,2921882,350.6,2.24,AI kg/3741 L/ha,FALSE,mass/volume/area,5.98770382250734e-05,g/l/m2,5.98770382250734e-05,g/l/m2,5.98770382250734e-05,g/l/m2,,,,,,TRUE,,,
2087010,2051464,117180,260.89,3.64,AI g/bushel,FALSE,mass/volume,0.100086007976085,g/l,0.100086007976085,g/l,0.100086007976085,g/l,,,,,,TRUE,,,
2087037,2052044,117180,260.89,2.7,g/bushel,FALSE,mass/volume,0.0742396213009422,g/l,0.0742396213009422,g/l,0.0742396213009422,g/l,,,,,,TRUE,,,
2087660,2052371,50817,176.1241,200,mg/100g food,FALSE,mass/mass,0.002,g/g,0.002,g/g,0.002,g/g,0.002,g/g,0.002,g/g,TRUE,TRUE,TRUE,TRUE,TRUE
