no_tests;norman_ecotox_group;endpoint;duration;unit;convert;value
3;Invertebrates;NR;20;d;no;
169;Invertebrates;NR;20;h;no;
5;Invertebrates;NR;20;mi;no;
53;Invertebrates;NR;21;d;no;
2;Invertebrates;NR;210;d;no;
1;Invertebrates;NR;23;d;no;
2;Invertebrates;NR;24;d;no;
172;Invertebrates;NR;24;h;no;
6;Invertebrates;NR;240;mi;no;
1;Invertebrates;NR;24.5;h;no;
2;Invertebrates;NR;25;d;no;
2;Invertebrates;NR;25;h;no;
1;Invertebrates;NR;25;mi;no;
3;Invertebrates;NR;2.5;yr;no;
2;Invertebrates;NR;26;d;no;
4;Invertebrates;NR;27;h;no;
1;Invertebrates;NR;270;d;no;
16;Invertebrates;NR;28;d;no;
78;Invertebrates;NR;28;h;no;
1;Invertebrates;NR;3;hpf;no;
12;Invertebrates;NR;30;d;no;
21;Invertebrates;NR;30;mi;no;
1;Invertebrates;NR;300;d;no;
5;Invertebrates;NR;300;mi;no;
2;Invertebrates;NR;34;d;no;
4;Invertebrates;NR;35;d;no;
2;Invertebrates;NR;358;d;no;
8;Invertebrates;NR;36;h;no;
1;Invertebrates;NR;38;h;no;
2;Invertebrates;NR;39;d;no;
2;Invertebrates;NR;40;d;no;
2;Invertebrates;NR;40;h;no;
1;Invertebrates;NR;40;mi;no;
2;Invertebrates;NR;407;d;no;
1;Invertebrates;NR;41;d;no;
1;Invertebrates;NR;417.2;s;no;
5;Invertebrates;NR;42;d;no;
2;Invertebrates;NR;42;h;no;
1;Invertebrates;NR;424;s;no;
42;Invertebrates;NR;43;h;no;
1;Invertebrates;NR;446;s;no;
1;Invertebrates;NR;45;d;no;
3;Invertebrates;NR;45;mi;no;
2;Invertebrates;NR;48;d;no;
66;Invertebrates;NR;48;h;no;
12;Invertebrates;NR;4.8;mi;no;
7;Invertebrates;NR;49;d;no;
2;Invertebrates;NR;4.98;mi;no;
1;Invertebrates;NR;49.8;mi;no;
2;Invertebrates;NR;5;mi;no;
4;Invertebrates;NR;56;d;no;
1;Invertebrates;NR;57;d;no;
24;Invertebrates;NR;6;d;no;
5;Invertebrates;NR;6;h;no;
10;Invertebrates;NR;60;d;no;
3;Invertebrates;NR;60;h;no;
45;Invertebrates;NR;60;mi;no;
1;Invertebrates;NR;60;s;no;
4;Invertebrates;NR;63;d;no;
1;Invertebrates;NR;64;d;no;
6;Invertebrates;NR;65;h;no;
40;Invertebrates;NR;7;d;no;
1;Invertebrates;NR;70;d;no;
38;Invertebrates;NR;72;h;no;
2;Invertebrates;NR;72.5;h;no;
1;Invertebrates;NR;75;mi;no;
2;Invertebrates;NR;77;d;no;
1;Invertebrates;NR;78;d;no;
1;Invertebrates;NR;7.8;mi;no;
12;Invertebrates;NR;8;d;no;
6;Invertebrates;NR;8;h;no;
1;Invertebrates;NR;80;mi;no;
1;Invertebrates;NR;81;h;no;
3;Invertebrates;NR;82;d;no;
2;Invertebrates;NR;84;d;no;
3;Invertebrates;NR;84;h;no;
1;Invertebrates;NR;86;h;no;
3;Invertebrates;NR;88;h;no;
9;Invertebrates;NR;9;d;no;
1;Invertebrates;NR;9;h;no;
1;Invertebrates;NR;9;mi;no;
11;Invertebrates;NR;90;d;no;
8;Invertebrates;NR;90;h;no;
44;Invertebrates;NR;90;mi;no;
8;Invertebrates;NR;91;d;no;
3;Invertebrates;NR;93;d;no;
4;Invertebrates;NR;95.5;h;no;
51;Invertebrates;NR;96;h;no;
8;Invertebrates;NR;9.6;mi;no;
191;Invertebrates;NR;NR;d;no;
1;Invertebrates;NR;NR;dd;no;
126;Invertebrates;NR;NR;h;no;
2;Invertebrates;NR;NR;hpf;no;
9;Invertebrates;NR;NR;mi;no;
2;Invertebrates;NR;NR;mo;no;
189;Invertebrates;NR;NR;NR;no;
2;Invertebrates;NR;NR;s;no;
2;Invertebrates;NR;NR;yr;no;
1;Invertebrates;NR-LETH;1;mi;no;
2;Invertebrates;NR-LETH;10;mi;no;
24;Invertebrates;NR-LETH;10.2;mi;no;
1;Invertebrates;NR-LETH;11;d;no;
1;Invertebrates;NR-LETH;11;mi;no;
1;Invertebrates;NR-LETH;12;d;no;
1;Invertebrates;NR-LETH;12;h;no;
1;Invertebrates;NR-LETH;12;mi;no;
1;Invertebrates;NR-LETH;120;d;no;
3;Invertebrates;NR-LETH;120;h;no;
10;Invertebrates;NR-LETH;120;mi;no;
3;Invertebrates;NR-LETH;13;d;no;
2;Invertebrates;NR-LETH;14;d;no;
1;Invertebrates;NR-LETH;15;d;no;
1;Invertebrates;NR-LETH;15;h;no;
1;Invertebrates;NR-LETH;15;mi;no;
1;Invertebrates;NR-LETH;150;mi;no;
1;Invertebrates;NR-LETH;17;mi;no;
10;Invertebrates;NR-LETH;18;h;no;
1;Invertebrates;NR-LETH;180;d;no;
1;Invertebrates;NR-LETH;180;mi;no;
2;Invertebrates;NR-LETH;2;mi;no;
6;Invertebrates;NR-LETH;20;mi;no;
1;Invertebrates;NR-LETH;21;d;no;
1;Invertebrates;NR-LETH;21;mi;no;
1;Invertebrates;NR-LETH;22;h;no;
1;Invertebrates;NR-LETH;23;d;no;
1;Invertebrates;NR-LETH;23;mi;no;
1;Invertebrates;NR-LETH;24;d;no;
29;Invertebrates;NR-LETH;24;h;no;
2;Invertebrates;NR-LETH;245;mi;no;
1;Invertebrates;NR-LETH;25;h;no;
1;Invertebrates;NR-LETH;270;mi;no;
1;Invertebrates;NR-LETH;3;dpf;no;
1;Invertebrates;NR-LETH;30;mi;no;
2;Invertebrates;NR-LETH;300;mi;no;
1;Invertebrates;NR-LETH;31;h;no;
1;Invertebrates;NR-LETH;36;mi;no;
3;Invertebrates;NR-LETH;45;mi;no;
22;Invertebrates;NR-LETH;48;h;no;
4;Invertebrates;NR-LETH;5;mi;no;
1;Invertebrates;NR-LETH;50;mi;no;
1;Invertebrates;NR-LETH;5.14;h;no;
6;Invertebrates;NR-LETH;6;d;no;
5;Invertebrates;NR-LETH;6;h;no;
1;Invertebrates;NR-LETH;60;h;no;
7;Invertebrates;NR-LETH;60;mi;no;
1;Invertebrates;NR-LETH;61;mi;no;
1;Invertebrates;NR-LETH;65;mi;no;
13;Invertebrates;NR-LETH;7;d;no;
1;Invertebrates;NR-LETH;7;h;no;
8;Invertebrates;NR-LETH;72;h;no;
2;Invertebrates;NR-LETH;8;d;no;
1;Invertebrates;NR-LETH;81;mi;no;
6;Invertebrates;NR-LETH;90;mi;no;
17;Invertebrates;NR-LETH;96;h;no;
6;Invertebrates;NR-LETH;NR;d;no;
1;Invertebrates;NR-LETH;NR;h;no;
7;Invertebrates;NR-LETH;NR;mi;no;
1;Invertebrates;NR-LETH;NR;NR;no;
1;Invertebrates;NR-ZERO;10;d;no;
4;Invertebrates;NR-ZERO;10;mi;no;
1;Invertebrates;NR-ZERO;12;h;no;
1;Invertebrates;NR-ZERO;120;d;no;
1;Invertebrates;NR-ZERO;120;h;no;
3;Invertebrates;NR-ZERO;120;mi;no;
1;Invertebrates;NR-ZERO;19;d;no;
6;Invertebrates;NR-ZERO;20;mi;no;
1;Invertebrates;NR-ZERO;21;d;no;
14;Invertebrates;NR-ZERO;24;h;no;
1;Invertebrates;NR-ZERO;240;mi;no;
1;Invertebrates;NR-ZERO;28;d;no;
1;Invertebrates;NR-ZERO;30;d;no;
4;Invertebrates;NR-ZERO;42;d;no;
1;Invertebrates;NR-ZERO;45;mi;no;
7;Invertebrates;NR-ZERO;48;h;no;
1;Invertebrates;NR-ZERO;53;d;no;
10;Invertebrates;NR-ZERO;6;d;no;
1;Invertebrates;NR-ZERO;60;mi;no;
1;Invertebrates;NR-ZERO;67;d;no;
12;Invertebrates;NR-ZERO;7;d;no;
2;Invertebrates;NR-ZERO;70;d;no;
3;Invertebrates;NR-ZERO;72;h;no;
1;Invertebrates;NR-ZERO;8;d;no;
1;Invertebrates;NR-ZERO;879;s;no;
7;Invertebrates;NR-ZERO;96;h;no;
1;Invertebrates;NR-ZERO;NR;d;no;
8;Macrophytes;BCF;10;d;no;
2;Macrophytes;BCF;1050;d;no;
2;Macrophytes;BCF;1140;d;no;
4;Macrophytes;BCF;12;h;no;
34;Macrophytes;BCF;120;h;no;
14;Macrophytes;BCF;120;mi;no;
2;Macrophytes;BCF;1200;d;no;
2;Macrophytes;BCF;127;d;no;
153;Macrophytes;BCF;14;d;no;
7;Macrophytes;BCF;15;d;no;
4;Macrophytes;BCF;150;d;no;
1;Macrophytes;BCF;16;d;no;
4;Macrophytes;BCF;180;mi;no;
60;Macrophytes;BCF;19;d;no;
4;Macrophytes;BCF;20;d;no;
42;Macrophytes;BCF;21;d;no;
1;Macrophytes;BCF;22;d;no;
12;Macrophytes;BCF;24;h;no;
3;Macrophytes;BCF;26;h;no;
7;Macrophytes;BCF;28;d;no;
4;Macrophytes;BCF;30;d;no;
2;Macrophytes;BCF;318;d;no;
2;Macrophytes;BCF;33;d;no;
2;Macrophytes;BCF;330;d;no;
2;Macrophytes;BCF;36;d;no;
1;Macrophytes;BCF;41;d;no;
4;Macrophytes;BCF;42;d;no;
29;Macrophytes;BCF;48;h;no;
34;Macrophytes;BCF;6;d;no;
4;Macrophytes;BCF;6;h;no;
4;Macrophytes;BCF;60;mi;no;
2;Macrophytes;BCF;690;d;no;
58;Macrophytes;BCF;7;d;no;
51;Macrophytes;BCF;72;h;no;
2;Macrophytes;BCF;720;d;no;
2;Macrophytes;BCF;780;d;no;
7;Macrophytes;BCF;8;d;no;
10;Macrophytes;BCF;9;d;no;
13;Macrophytes;BCF;96;h;no;
7;Macrophytes;BCF;NR;d;no;
9;Macrophytes;BCF;NR;h;no;
7;Macrophytes;BCF;NR;NR;no;
2;Macrophytes;BCF/;12.5;d;no;
2;Macrophytes;BCFD;10;d;no;
8;Macrophytes;BCFD;12;d;no;
2;Macrophytes;BCFD;13;d;no;
2;Macrophytes;BCFD;13.5;h;no;
45;Macrophytes;BCFD;14;d;no;
2;Macrophytes;BCFD;16;d;no;
5;Macrophytes;BCFD;21;d;no;
24;Macrophytes;BCFD;21;h;no;
2;Macrophytes;BCFD;24;d;no;
3;Macrophytes;BCFD;24;h;no;
6;Macrophytes;BCFD;27;h;no;
3;Macrophytes;BCFD;28;d;no;
12;Macrophytes;BCFD;32;h;no;
1;Macrophytes;BCFD;34;d;no;
3;Macrophytes;BCFD;35;d;no;
6;Macrophytes;BCFD;37;h;no;
8;Macrophytes;BCFD;48;h;no;
1;Macrophytes;BCFD;55;d;no;
35;Macrophytes;BCFD;7;d;no;
8;Macrophytes;BCFD;8;d;no;
2;Macrophytes;BCFD;8;h;no;
1;Macrophytes;BCFD;82;d;no;
2;Macrophytes;BCFD;90;h;no;
2;Macrophytes;BCFD;93;h;no;
9;Macrophytes;BCFD;96;h;no;
1;Macrophytes;BCFD;98;h;no;
4;Macrophytes;EC10;11;d;yes;chronic
1;Macrophytes;EC10;120;h;no;
73;Macrophytes;EC10;14;d;yes;chronic
4;Macrophytes;EC10;150;d;yes;chronic
17;Macrophytes;EC10;21;d;yes;chronic
6;Macrophytes;EC10;24;h;no;
30;Macrophytes;EC10;28;d;yes;chronic
20;Macrophytes;EC10;35;d;yes;chronic
22;Macrophytes;EC10;42;d;yes;chronic
3;Macrophytes;EC10;43;d;yes;chronic
8;Macrophytes;EC10;48;h;no;
1;Macrophytes;EC10;56;d;yes;chronic
197;Macrophytes;EC10;7;d;yes;chronic
1;Macrophytes;EC10;72;h;no;
2;Macrophytes;EC10;9;d;yes;chronic
14;Macrophytes;EC100;240;mi;no;
2;Macrophytes;EC20;10;d;yes;chronic
2;Macrophytes;EC20;24;h;no;
3;Macrophytes;EC20;48;h;no;
2;Macrophytes;EC20;6;d;no;
56;Macrophytes;EC20;7;d;yes;chronic
1;Macrophytes;EC20;72;h;no;
10;Macrophytes;EC25;14;d;no;
9;Macrophytes;EC25;28;d;no;
3;Macrophytes;EC25;42;d;no;
39;Macrophytes;EC25;7;d;no;
1;Macrophytes;EC25;96;h;no;
89;Macrophytes;EC50;10;d;yes;acute
2;Macrophytes;EC50;10;h;no;
6;Macrophytes;EC50;11;d;yes;acute
13;Macrophytes;EC50;12;d;yes;acute
1;Macrophytes;EC50;12;mi;no;
30;Macrophytes;EC50;120;h;yes;acute
2;Macrophytes;EC50;120;mi;no;
2;Macrophytes;EC50;13;d;yes;acute
470;Macrophytes;EC50;14;d;yes;acute
2;Macrophytes;EC50;15;d;no;
4;Macrophytes;EC50;150;d;no;
1;Macrophytes;EC50;180;mi;no;
10;Macrophytes;EC50;20;d;no;
128;Macrophytes;EC50;21;d;no;
24;Macrophytes;EC50;24;h;yes;acute
12;Macrophytes;EC50;240;mi;no;
1;Macrophytes;EC50;27;d;no;
92;Macrophytes;EC50;28;d;no;
1;Macrophytes;EC50;29;d;no;
2;Macrophytes;EC50;30;d;no;
1;Macrophytes;EC50;300;mi;no;
2;Macrophytes;EC50;34;d;no;
26;Macrophytes;EC50;35;d;no;
1;Macrophytes;EC50;36;d;no;
12;Macrophytes;EC50;40;d;no;
4;Macrophytes;EC50;40;h;yes;acute
24;Macrophytes;EC50;42;d;no;
3;Macrophytes;EC50;43;d;no;
1;Macrophytes;EC50;45;mi;no;
22;Macrophytes;EC50;48;h;yes;acute
1;Macrophytes;EC50;5.291666667;d;yes;acute
3;Macrophytes;EC50;56;d;no;
2;Macrophytes;EC50;59;d;no;
4;Macrophytes;EC50;6;d;yes;acute
1;Macrophytes;EC50;6;h;no;
2;Macrophytes;EC50;60;d;no;
12;Macrophytes;EC50;60;mi;no;
507;Macrophytes;EC50;7;d;yes;acute
2;Macrophytes;EC50;7;h;no;
4;Macrophytes;EC50;72;h;yes;acute
8;Macrophytes;EC50;8;d;yes;acute
2;Macrophytes;EC50;8;h;no;
8;Macrophytes;EC50;9;d;yes;acute
1;Macrophytes;EC50;9;mi;no;
2;Macrophytes;EC50;90;d;no;
151;Macrophytes;EC50;96;h;yes;acute
20;Macrophytes;EC50;NR;d;no;
4;Macrophytes;EC50;NR;h;no;
63;Macrophytes;EC50/;32;d;no;
9;Macrophytes;EC50/;7;d;yes;acute
1;Macrophytes;EC50/;NR;NR;no;
1;Macrophytes;EC50*;120;h;yes;acute
2;Macrophytes;EC50*;21;d;no;
5;Macrophytes;EC50*;28;d;no;
2;Macrophytes;EC50*;29;d;no;
1;Macrophytes;EC50*;32;d;no;
1;Macrophytes;EC50*;42;d;no;
2;Macrophytes;EC50*;63;d;no;
7;Macrophytes;EC50*;96;h;yes;acute
4;Macrophytes;EC50*/;48;h;yes;acute
5;Macrophytes;EC70;28;d;no;
3;Macrophytes;EC80;72;h;no;
4;Macrophytes;EC90;14;d;no;
1;Macrophytes;EC90;21;d;no;
6;Macrophytes;EC90;24;h;no;
3;Macrophytes;EC90;28;d;no;
2;Macrophytes;EC90;35;d;no;
1;Macrophytes;EC90;56;d;no;
1;Macrophytes;EC90;7;d;no;
2;Macrophytes;ED50;10;d;yes;acute
1;Macrophytes;ED50;12;d;yes;acute
3;Macrophytes;ED50;21;d;no;
10;Macrophytes;ER50;10;d;yes;acute
1;Macrophytes;ET50;10;h;no;
1;Macrophytes;ET50;11;h;no;
1;Macrophytes;ET50;117.6;h;yes;acute
1;Macrophytes;ET50;118;h;yes;acute
1;Macrophytes;ET50;12.625;d;yes;acute
1;Macrophytes;ET50;13;h;yes;acute
1;Macrophytes;ET50;14;h;yes;acute
1;Macrophytes;ET50;16;h;yes;acute
1;Macrophytes;ET50;17;h;yes;acute
1;Macrophytes;ET50;18.3;h;yes;acute
1;Macrophytes;ET50;30.70833333;d;no;
1;Macrophytes;ET50;30.8;h;yes;acute
2;Macrophytes;ET50;35;h;yes;acute
1;Macrophytes;ET50;38;h;yes;acute
1;Macrophytes;ET50;5.125;d;yes;acute
1;Macrophytes;ET50;55;h;yes;acute
1;Macrophytes;ET50;5.833333333;d;yes;acute
1;Macrophytes;ET50;6.5;d;yes;acute
1;Macrophytes;ET50;65.33333333;d;no;
1;Macrophytes;ET50;68;h;yes;acute
1;Macrophytes;ET50;69;h;yes;acute
1;Macrophytes;ET50;71;h;yes;acute
1;Macrophytes;ET50;81;h;yes;acute
1;Macrophytes;ET50;86.5;h;yes;acute
1;Macrophytes;ET50;87;h;yes;acute
1;Macrophytes;ET50;92;h;yes;acute
1;Macrophytes;ET50;9.2;h;no;
1;Macrophytes;ET50;99;h;yes;acute
4;Macrophytes;IC01;28;d;no;
4;Macrophytes;IC01;35;d;no;
2;Macrophytes;IC10;10;d;yes;chronic
1;Macrophytes;IC10;120;h;no;
8;Macrophytes;IC10;24;h;no;
1;Macrophytes;IC10;48;h;no;
7;Macrophytes;IC10;7;d;yes;chronic
8;Macrophytes;IC10;72;h;no;
2;Macrophytes;IC10;96;h;no;
8;Macrophytes;IC20;24;h;no;
8;Macrophytes;IC20;72;h;no;
3;Macrophytes;IC20;96;h;no;
5;Macrophytes;IC25;10;d;no;
1;Macrophytes;IC25;12;d;no;
2;Macrophytes;IC25;120;h;no;
115;Macrophytes;IC25;14;d;no;
7;Macrophytes;IC25;28;d;no;
1;Macrophytes;IC25;48;h;no;
11;Macrophytes;IC25;7;d;no;
2;Macrophytes;IC25;72;h;no;
5;Macrophytes;IC50;10;d;yes;acute
2;Macrophytes;IC50;105;d;no;
1;Macrophytes;IC50;12;d;yes;acute
2;Macrophytes;IC50;120;h;yes;acute
9;Macrophytes;IC50;120;mi;no;
196;Macrophytes;IC50;14;d;yes;acute
6;Macrophytes;IC50;180;mi;no;
11;Macrophytes;IC50;21;d;no;
2;Macrophytes;IC50;22;d;no;
10;Macrophytes;IC50;24;h;yes;acute
2;Macrophytes;IC50;240;mi;no;
30;Macrophytes;IC50;28;d;no;
4;Macrophytes;IC50;29;d;no;
1;Macrophytes;IC50;300;mi;no;
4;Macrophytes;IC50;35;d;no;
8;Macrophytes;IC50;42;d;no;
3;Macrophytes;IC50;48;h;yes;acute
9;Macrophytes;IC50;6;d;yes;acute
65;Macrophytes;IC50;6;h;no;
38;Macrophytes;IC50;7;d;yes;acute
11;Macrophytes;IC50;72;h;yes;acute
46;Macrophytes;IC50;8;d;yes;acute
23;Macrophytes;IC50;96;h;yes;acute
7;Macrophytes;IC50;NR;d;no;
1;Macrophytes;IC90;48;h;no;
5;Macrophytes;IC90;7;d;no;
1;Macrophytes;LC0;96;h;no;
4;Macrophytes;LC01;21;d;no;
3;Macrophytes;LC100;10;d;no;
1;Macrophytes;LC100;96;h;no;
14;Macrophytes;LC50;21;d;no;
2;Macrophytes;LC50;24;h;yes;acute
1;Macrophytes;LC50;48;h;yes;acute
18;Macrophytes;LC50;7;d;yes;acute
2;Macrophytes;LC50;96;h;yes;acute
2;Macrophytes;LC50*;14;d;yes;acute
2;Macrophytes;LC50*;7;d;yes;acute
2;Macrophytes;LC50*;96;h;yes;acute
1;Macrophytes;LD50;28;d;no;
1;Macrophytes;LD50;48;h;yes;acute
24;Macrophytes;LD50;72;h;yes;acute
8;Macrophytes;LOEC;1;gs;no;
55;Macrophytes;LOEC;10;d;yes;chronic
3;Macrophytes;LOEC;10;h;no;
1;Macrophytes;LOEC;101;d;yes;chronic
1;Macrophytes;LOEC;11;d;yes;chronic
19;Macrophytes;LOEC;12;d;yes;chronic
10;Macrophytes;LOEC;12;h;no;
2;Macrophytes;LOEC;120;d;yes;chronic
29;Macrophytes;LOEC;120;h;no;
12;Macrophytes;LOEC;120;mi;no;
3;Macrophytes;LOEC;13;d;yes;chronic
359;Macrophytes;LOEC;14;d;yes;chronic
31;Macrophytes;LOEC;15;d;yes;chronic
2;Macrophytes;LOEC;150;d;yes;chronic
2;Macrophytes;LOEC;16;d;yes;chronic
12;Macrophytes;LOEC;17;d;yes;chronic
2;Macrophytes;LOEC;18;h;no;
6;Macrophytes;LOEC;180;mi;no;
15;Macrophytes;LOEC;19;d;yes;chronic
3;Macrophytes;LOEC;2;gs;no;
6;Macrophytes;LOEC;20;d;yes;chronic
1;Macrophytes;LOEC;20;h;no;
2;Macrophytes;LOEC;20;mi;no;
163;Macrophytes;LOEC;21;d;yes;chronic
81;Macrophytes;LOEC;24;h;no;
13;Macrophytes;LOEC;240;mi;no;
15;Macrophytes;LOEC;25;d;yes;chronic
1;Macrophytes;LOEC;26;h;no;
3;Macrophytes;LOEC;27;d;yes;chronic
71;Macrophytes;LOEC;28;d;yes;chronic
2;Macrophytes;LOEC;28.08;d;yes;chronic
4;Macrophytes;LOEC;28.5;d;yes;chronic
4;Macrophytes;LOEC;28.75;d;yes;chronic
5;Macrophytes;LOEC;29;d;yes;chronic
2;Macrophytes;LOEC;29.5;d;yes;chronic
8;Macrophytes;LOEC;30;d;yes;chronic
9;Macrophytes;LOEC;300;mi;no;
1;Macrophytes;LOEC;31;d;yes;chronic
1;Macrophytes;LOEC;33;d;yes;chronic
19;Macrophytes;LOEC;35;d;yes;chronic
3;Macrophytes;LOEC;36;d;yes;chronic
1;Macrophytes;LOEC;39;d;yes;chronic
1;Macrophytes;LOEC;40;h;no;
111;Macrophytes;LOEC;42;d;yes;chronic
2;Macrophytes;LOEC;42.25;d;yes;chronic
4;Macrophytes;LOEC;42.5;d;yes;chronic
1;Macrophytes;LOEC;42.75;d;yes;chronic
1;Macrophytes;LOEC;42.95;d;yes;chronic
7;Macrophytes;LOEC;43;d;yes;chronic
2;Macrophytes;LOEC;43.25;d;yes;chronic
4;Macrophytes;LOEC;43.5;d;yes;chronic
6;Macrophytes;LOEC;44;d;yes;chronic
2;Macrophytes;LOEC;44.5;d;yes;chronic
10;Macrophytes;LOEC;45;d;yes;chronic
7;Macrophytes;LOEC;46;d;yes;chronic
8;Macrophytes;LOEC;48;d;yes;chronic
97;Macrophytes;LOEC;48;h;no;
3;Macrophytes;LOEC;49;d;yes;chronic
1;Macrophytes;LOEC;510;d;yes;chronic
1;Macrophytes;LOEC;53;d;yes;chronic
1;Macrophytes;LOEC;54;d;yes;chronic
3;Macrophytes;LOEC;540;d;yes;chronic
9;Macrophytes;LOEC;56;d;yes;chronic
4;Macrophytes;LOEC;59;d;yes;chronic
26;Macrophytes;LOEC;6;d;no;
8;Macrophytes;LOEC;6;h;no;
1;Macrophytes;LOEC;60;d;yes;chronic
4;Macrophytes;LOEC;60;mi;no;
2;Macrophytes;LOEC;63;d;yes;chronic
6;Macrophytes;LOEC;64;d;yes;chronic
2;Macrophytes;LOEC;65;d;yes;chronic
2;Macrophytes;LOEC;67;d;yes;chronic
1;Macrophytes;LOEC;68;d;yes;chronic
217;Macrophytes;LOEC;7;d;yes;chronic
6;Macrophytes;LOEC;7;h;no;
1;Macrophytes;LOEC;70;d;yes;chronic
8;Macrophytes;LOEC;72;d;yes;chronic
111;Macrophytes;LOEC;72;h;no;
1;Macrophytes;LOEC;74;d;yes;chronic
2;Macrophytes;LOEC;79;d;yes;chronic
49;Macrophytes;LOEC;8;d;yes;chronic
6;Macrophytes;LOEC;8;h;no;
2;Macrophytes;LOEC;80;d;yes;chronic
5;Macrophytes;LOEC;84;d;yes;chronic
1;Macrophytes;LOEC;85;d;yes;chronic
8;Macrophytes;LOEC;870;d;yes;chronic
41;Macrophytes;LOEC;9;d;yes;chronic
120;Macrophytes;LOEC;96;h;no;
5;Macrophytes;LOEC;NR;ant;no;
12;Macrophytes;LOEC;NR;d;no;
5;Macrophytes;LOEC;NR;fs;no;
13;Macrophytes;LOEC;NR;h;no;
79;Macrophytes;LOEC;NR;hv;no;
14;Macrophytes;LOEC;NR;ma;no;
12;Macrophytes;LOEL;1;gs;no;
40;Macrophytes;LOEL;1;yr;yes;chronic
15;Macrophytes;LOEL;10;d;yes;chronic
5;Macrophytes;LOEL;10;h;no;
5;Macrophytes;LOEL;105;d;yes;chronic
1;Macrophytes;LOEL;11;d;yes;chronic
2;Macrophytes;LOEL;110;d;yes;chronic
3;Macrophytes;LOEL;112;d;yes;chronic
10;Macrophytes;LOEL;12;d;yes;chronic
15;Macrophytes;LOEL;12;h;no;
9;Macrophytes;LOEL;120;d;yes;chronic
17;Macrophytes;LOEL;120;h;no;
15;Macrophytes;LOEL;120;mi;no;
2;Macrophytes;LOEL;129;d;yes;chronic
107;Macrophytes;LOEL;14;d;yes;chronic
13;Macrophytes;LOEL;15;d;yes;chronic
2;Macrophytes;LOEL;15;mi;no;
1;Macrophytes;LOEL;150;d;yes;chronic
13;Macrophytes;LOEL;16;d;yes;chronic
6;Macrophytes;LOEL;17;d;yes;chronic
2;Macrophytes;LOEL;18;d;yes;chronic
6;Macrophytes;LOEL;180;mi;no;
4;Macrophytes;LOEL;19;d;yes;chronic
38;Macrophytes;LOEL;2;yr;yes;chronic
3;Macrophytes;LOEL;20;d;yes;chronic
59;Macrophytes;LOEL;21;d;yes;chronic
4;Macrophytes;LOEL;210;d;yes;chronic
10;Macrophytes;LOEL;22;d;yes;chronic
4;Macrophytes;LOEL;23;d;yes;chronic
2;Macrophytes;LOEL;24;d;yes;chronic
84;Macrophytes;LOEL;24;h;no;
6;Macrophytes;LOEL;240;d;yes;chronic
6;Macrophytes;LOEL;240;mi;no;
5;Macrophytes;LOEL;25;d;yes;chronic
7;Macrophytes;LOEL;27;d;yes;chronic
52;Macrophytes;LOEL;28;d;yes;chronic
2;Macrophytes;LOEL;3;yr;yes;chronic
2;Macrophytes;LOEL;30;d;yes;chronic
1;Macrophytes;LOEL;30;h;no;
5;Macrophytes;LOEL;32;d;yes;chronic
1;Macrophytes;LOEL;33;d;yes;chronic
3;Macrophytes;LOEL;34;d;yes;chronic
13;Macrophytes;LOEL;35;d;yes;chronic
1;Macrophytes;LOEL;36;d;yes;chronic
4;Macrophytes;LOEL;36;h;no;
10;Macrophytes;LOEL;40;d;yes;chronic
1;Macrophytes;LOEL;40;h;no;
25;Macrophytes;LOEL;42;d;yes;chronic
3;Macrophytes;LOEL;45;d;yes;chronic
4;Macrophytes;LOEL;45;mi;no;
68;Macrophytes;LOEL;48;h;no;
2;Macrophytes;LOEL;49;d;yes;chronic
1;Macrophytes;LOEL;51;d;yes;chronic
1;Macrophytes;LOEL;53;h;no;
1;Macrophytes;LOEL;540;d;yes;chronic
3;Macrophytes;LOEL;5.5;d;no;
40;Macrophytes;LOEL;56;d;yes;chronic
1;Macrophytes;LOEL;57;d;yes;chronic
2;Macrophytes;LOEL;6;d;no;
8;Macrophytes;LOEL;6;h;no;
5;Macrophytes;LOEL;60;d;yes;chronic
3;Macrophytes;LOEL;60;dpp;no;
8;Macrophytes;LOEL;60;mi;no;
1;Macrophytes;LOEL;67.5;d;yes;chronic
77;Macrophytes;LOEL;7;d;yes;chronic
1;Macrophytes;LOEL;7;h;no;
7;Macrophytes;LOEL;70;d;yes;chronic
2;Macrophytes;LOEL;72;d;yes;chronic
25;Macrophytes;LOEL;72;h;no;
2;Macrophytes;LOEL;77;d;yes;chronic
15;Macrophytes;LOEL;8;d;yes;chronic
20;Macrophytes;LOEL;8;h;no;
25;Macrophytes;LOEL;84;d;yes;chronic
7;Macrophytes;LOEL;9;d;yes;chronic
3;Macrophytes;LOEL;9;h;no;
20;Macrophytes;LOEL;90;d;yes;chronic
1;Macrophytes;LOEL;900;d;yes;chronic
4;Macrophytes;LOEL;95;d;yes;chronic
17;Macrophytes;LOEL;96;h;no;
5;Macrophytes;LOEL;NR;d;no;
3;Macrophytes;LOEL;NR;fs;no;
3;Macrophytes;LOEL;NR;gs;no;
1;Macrophytes;LOEL;NR;h;no;
57;Macrophytes;LOEL;NR;hv;no;
15;Macrophytes;LOEL;NR;ma;no;
23;Macrophytes;LOEL;NR;pan;no;
1;Macrophytes;LR100;30;d;no;
1;Macrophytes;LT50;14;d;yes;acute
1;Macrophytes;LT50;21;d;no;
1;Macrophytes;LT50;28;d;no;
1;Macrophytes;MATC;120;d;no;
2;Macrophytes;MATC;14;d;no;
